File;Item Start;Item End;Left Context;Match;Right Context;Speaker;Survey;Task
cqead1tg.TextGrid;44.2035;52.2633;ont eu en, qui ont eu tendance;0411; à se1112 multiplier lor0412s ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;44.2035;52.2633;ce0411 à se1112 multiplier lor;0412;s des visite0411s officielle04;CQEAD1;CQE;Read text
cqead1tg.TextGrid;44.2035;52.2633;multiplier lor0412s des visite;0411;s officielle0413s? La côte0411;CQEAD1;CQE;Read text
cqead1tg.TextGrid;44.2035;52.2633;12s des visite0411s officielle;0413;s? La côte0411 escarpée du Mon;CQEAD1;CQE;Read text
cqead1tg.TextGrid;52.2633;55.2152;0411s officielle0413s? La côte;0411; escarpée du Mont Saint-Pierre;CQEAD1;CQE;Read text
cqead1tg.TextGrid;52.2633;55.2152; escarpée du Mont Saint-Pierre;0412; qui mène0411 au village0414  ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;52.2633;55.2152;Mont Saint-Pierre0412 qui mène;0411; au village0414 connaît des b ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;52.2633;55.2152;re0412 qui mène0411 au village;0414; connaît des barrage1412s cha ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;55.2152;59.627; llage0414 connaît des barrage;1412;s chaque0412 fois que1112 les ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;55.2152;59.627;onnaît des barrage1412s chaque;0412; fois que1112 les opposants de;CQEAD1;CQE;Read text
cqead1tg.TextGrid;55.2152;59.627; opposants de1112 tous les bor;0412;ds manifes0452tent leur0412 co;CQEAD1;CQE;Read text
cqead1tg.TextGrid;55.2152;59.627;112 tous les bor0412ds manifes;0452;tent leur0412 colère0413. D'un;CQEAD1;CQE;Read text
cqead1tg.TextGrid;55.2152;59.627;bor0412ds manifes0452tent leur;0412; colère0413. D'un autre1422 cô;CQEAD1;CQE;Read text
cqead1tg.TextGrid;55.2152;59.627;anifes0452tent leur0412 colère;0413;. D'un autre1422 côté, à chaqu;CQEAD1;CQE;Read text
cqead1tg.TextGrid;59.627;62.4354;eur0412 colère0413. D'un autre;1422; côté, à chaque0412 voyage0412;CQEAD1;CQE;Read text
cqead1tg.TextGrid;59.627;62.4354; D'un autre1422 côté, à chaque;0412; voyage0412 du Premier Minist0;CQEAD1;CQE;Read text
cqead1tg.TextGrid;59.627;62.4354;1422 côté, à chaque0412 voyage;0412; du Premier Minist0453re, le11;CQEAD1;CQE;Read text
cqead1tg.TextGrid;59.627;62.4354;2 voyage0412 du Premier Minist;0453;re, le1132 gouverne1322ment pr;CQEAD1;CQE;Read text
cqead1tg.TextGrid;62.4354;67.6746;gouverne1322ment prend contact;0421; avec0412 la préfecture0412 la;CQEAD1;CQE;Read text
cqead1tg.TextGrid;62.4354;67.6746;322ment prend contact0421 avec;0412; la préfecture0412 la plus pro;CQEAD1;CQE;Read text
cqead1tg.TextGrid;62.4354;67.6746;act0421 avec0412 la préfecture;0412; la plus proche0411 et s'assur;CQEAD1;CQE;Read text
cqead1tg.TextGrid;62.4354;67.6746; préfecture0412 la plus proche;0411; et s'assure0412 que1122 tout ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;62.4354;67.6746;la plus proche0411 et s'assure;0412; que1122 tout est fait pour041;CQEAD1;CQE;Read text
cqead1tg.TextGrid;62.4354;67.6746;412 que1122 tout est fait pour;0412; le1122 protéger. Or0414, un g;CQEAD1;CQE;Read text
cqead1tg.TextGrid;67.6746;71.255;t pour0412 le1122 protéger. Or;0414;, un gros détache0312ment de11;CQEAD1;CQE;Read text
cqead1tg.TextGrid;67.6746;71.255; détache0312ment de1112 police;0412; comme0411 on en a vu à Jonqui;CQEAD1;CQE;Read text
cqead1tg.TextGrid;67.6746;71.255;12ment de1112 police0412 comme;0411; on en a vu à Jonquière0411, e;CQEAD1;CQE;Read text
cqead1tg.TextGrid;67.6746;71.255;mme0411 on en a vu à Jonquière;0411;, et des vérifications d'ident;CQEAD1;CQE;Read text
cqead1tg.TextGrid;71.255;75.1366;érifications d'identité risque;1422;nt de1112 provoquer une0411 ex;CQEAD1;CQE;Read text
cqead1tg.TextGrid;71.255;75.1366;que1422nt de1112 provoquer une;0411; explosion. Un jeune0412 memb0;CQEAD1;CQE;Read text
cqead1tg.TextGrid;75.1366;78.0274;er une0411 explosion. Un jeune;0412; memb0452re de1122 l'oppositio;CQEAD1;CQE;Read text
cqead1tg.TextGrid;75.1366;78.0274;1 explosion. Un jeune0412 memb;0452;re de1122 l'opposition aurait ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;78.0274;80.2418;coin, on est jaloux de1112 not;0452;re liberté. S'il0412 faut mont;CQEAD1;CQE;Read text
cqead1tg.TextGrid;80.2418;85.1294;de1112 not0452re liberté. S'il;0412; faut montrer patte1412 blanch;CQEAD1;CQE;Read text
cqead1tg.TextGrid;80.2418;85.1294;é. S'il0412 faut montrer patte;1412; blanche1412 pour0412 circuler;CQEAD1;CQE;Read text
cqead1tg.TextGrid;80.2418;85.1294;faut montrer patte1412 blanche;1412; pour0412 circuler, nous ne111;CQEAD1;CQE;Read text
cqead1tg.TextGrid;80.2418;85.1294;rer patte1412 blanche1412 pour;0412; circuler, nous ne1112 répondo;CQEAD1;CQE;Read text
cqead1tg.TextGrid;85.1294;87.6119;vons le1112 soutien du village;0411; entier.' De1132 plus, quelque;CQEAD1;CQE;Read text
cqead1tg.TextGrid;87.6119;92.7928; entier.' De1132 plus, quelque;1422;s artic0452les parus dans La D;CQEAD1;CQE;Read text
cqead1tg.TextGrid;87.6119;92.7928;e1132 plus, quelque1422s artic;0452;les parus dans La Dépêche0412 ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;87.6119;92.7928;c0452les parus dans La Dépêche;0412; du Centre1423, l'Express0413,;CQEAD1;CQE;Read text
cqead1tg.TextGrid;87.6119;92.7928; dans La Dépêche0412 du Centre;1423;, l'Express0413, Ouest1422 Lib;CQEAD1;CQE;Read text
cqead1tg.TextGrid;87.6119;92.7928;e0412 du Centre1423, l'Express;0413;, Ouest1422 Liberté et Le1112 ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;87.6119;92.7928;ntre1423, l'Express0413, Ouest;1422; Liberté et Le1112 Nouvel0411 ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;87.6119;92.7928;t1422 Liberté et Le1112 Nouvel;0411; Observateur0413 indique0312ra;CQEAD1;CQE;Read text
cqead1tg.TextGrid;87.6119;92.7928; Le1112 Nouvel0411 Observateur;0413; indique0312raient que1112 des;CQEAD1;CQE;Read text
cqead1tg.TextGrid;92.7928;97.9897;12raient que1112 des activiste;1422;s des, des commune0412s voisin;CQEAD1;CQE;Read text
cqead1tg.TextGrid;92.7928;97.9897;ctiviste1422s des, des commune;0412;s voisine0412s prépare0411nt u;CQEAD1;CQE;Read text
cqead1tg.TextGrid;92.7928;97.9897; des, des commune0412s voisine;0412;s prépare0411nt une0422 journé;CQEAD1;CQE;Read text
cqead1tg.TextGrid;92.7928;97.9897;mune0412s voisine0412s prépare;0411;nt une0422 journée chaude0412 ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;92.7928;97.9897;voisine0412s prépare0411nt une;0422; journée chaude0412 pour0412 l;CQEAD1;CQE;Read text
cqead1tg.TextGrid;92.7928;97.9897;e0411nt une0422 journée chaude;0412; pour0412 le1122 Premier Minis;CQEAD1;CQE;Read text
cqead1tg.TextGrid;92.7928;97.9897;ne0422 journée chaude0412 pour;0412; le1122 Premier Minist0423re. ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;92.7928;97.9897;pour0412 le1122 Premier Minist;0423;re. Quelque1422s fanatique0411;CQEAD1;CQE;Read text
cqead1tg.TextGrid;97.9897;103.737; Premier Minist0423re. Quelque;1422;s fanatique0411s auraient même;CQEAD1;CQE;Read text
cqead1tg.TextGrid;97.9897;103.737;0423re. Quelque1422s fanatique;0411;s auraient même0411 entamé, un;CQEAD1;CQE;Read text
cqead1tg.TextGrid;97.9897;103.737;s fanatique0411s auraient même;0411; entamé, un jeûne0412 prolongé;CQEAD1;CQE;Read text
cqead1tg.TextGrid;97.9897;103.737;ient même0411 entamé, un jeûne;0412; prolongé dans l'église0412 de;CQEAD1;CQE;Read text
cqead1tg.TextGrid;97.9897;103.737;ûne0412 prolongé dans l'église;0412; de1122 Saint-Martinville0413.;CQEAD1;CQE;Read text
cqead1tg.TextGrid;97.9897;103.737;e0412 de1122 Saint-Martinville;0413;. Le1132 sympathique0412 maire;CQEAD1;CQE;Read text
cqead1tg.TextGrid;103.737;106.953;nville0413. Le1132 sympathique;0412; maire0412 de1122 Beaulieu qui;CQEAD1;CQE;Read text
cqead1tg.TextGrid;103.737;106.953;. Le1132 sympathique0412 maire;0412; de1122 Beaulieu qui ne1112 sa;CQEAD1;CQE;Read text
cqead1tg.TextGrid;103.737;106.953;eu qui ne1112 sait plus à quel;0412; saint se1112 vouer. Il0411 a ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;106.953;112.532;uel0412 saint se1112 vouer. Il;0411; a le1112 sentiment, ne1132 sa;CQEAD1;CQE;Read text
cqead1tg.TextGrid;106.953;112.532;iment, ne1132 sait plus à quel;0412; saint se1114, se1112 vouer, i;CQEAD1;CQE;Read text
cqead1tg.TextGrid;106.953;112.532;saint se1114, se1112 vouer, il;0411; a le1112 sentiment de1112 se1;CQEAD1;CQE;Read text
cqead1tg.TextGrid;106.953;112.532;de1112 se1112 trouver dans une;0411; impasse0412 stupide0413. Il04;CQEAD1;CQE;Read text
cqead1tg.TextGrid;106.953;112.532;2 trouver dans une0411 impasse;0412; stupide0413. Il0432 s'est, en;CQEAD1;CQE;Read text
cqead1tg.TextGrid;106.953;112.532;ns une0411 impasse0412 stupide;0413;. Il0432 s'est, en désespoir04;CQEAD1;CQE;Read text
cqead1tg.TextGrid;112.532;115.305;11 impasse0412 stupide0413. Il;0432; s'est, en désespoir0412 de112;CQEAD1;CQE;Read text
cqead1tg.TextGrid;112.532;115.305;13. Il0432 s'est, en désespoir;0412; de1122 cause0414, décidé à éc;CQEAD1;CQE;Read text
cqead1tg.TextGrid;112.532;115.305; en désespoir0412 de1122 cause;0414;, décidé à écrire0411 au Premi;CQEAD1;CQE;Read text
cqead1tg.TextGrid;112.532;115.305;122 cause0414, décidé à écrire;0411; au Premier Minist0452re pour0;CQEAD1;CQE;Read text
cqead1tg.TextGrid;112.532;115.305;à écrire0411 au Premier Minist;0452;re pour0412 vérifier si son vi;CQEAD1;CQE;Read text
cqead1tg.TextGrid;115.305;119.133;1 au Premier Minist0452re pour;0412; vérifier si son village0411 é;CQEAD1;CQE;Read text
cqead1tg.TextGrid;115.305;119.133;ur0412 vérifier si son village;0411; était vraiment une0411 étape0;CQEAD1;CQE;Read text
cqead1tg.TextGrid;115.305;119.133;village0411 était vraiment une;0411; étape0412 nécessaire0412 dans;CQEAD1;CQE;Read text
cqead1tg.TextGrid;115.305;119.133;1 était vraiment une0411 étape;0412; nécessaire0412 dans la tourné;CQEAD1;CQE;Read text
cqead1tg.TextGrid;115.305;119.133;t une0411 étape0412 nécessaire;0412; dans la tournée prévue. Beaul;CQEAD1;CQE;Read text
cqead1tg.TextGrid;119.133;121.796;urnée prévue. Beaulieu préfère;0411; être0421 inconnue et tranquil;CQEAD1;CQE;Read text
cqead1tg.TextGrid;119.133;121.796;vue. Beaulieu préfère0411 être;0421; inconnue et tranquille0412 pl;CQEAD1;CQE;Read text
cqead1tg.TextGrid;119.133;121.796;tre0421 inconnue et tranquille;0412; plutôt que1112 de1112 se1112 ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;121.796;124.416;e1112 se1112 trouver au centre;1422; d'une0412 bataille0412 politi;CQEAD1;CQE;Read text
cqead1tg.TextGrid;121.796;124.416;12 trouver au centre1422 d'une;0412; bataille0412 politique0412 d ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;121.796;124.416; centre1422 d'une0412 bataille;0412; politique0412 dont, par0412  ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;121.796;124.416;une0412 bataille0412 politique;0412; dont, par0412 la télévision, ;CQEAD1;CQE;Read text
cqead1tg.TextGrid;124.416;127.248; e0412 politique0412 dont, par;0412; la télévision, se1232raient t;CQEAD1;CQE;Read text
cqead1tg.TextGrid;124.416;127.248;moins des millions d'électeurs;0413;.                             ;CQEAD1;CQE;Read text
cqebp1gg.TextGrid;503.746;508.739;. On avait un chalet. Mon père;0411; avait un chalet à Nlieu. BP: ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;511.047;513.942;uh, BP: en haut il y avait une;0412; chamb0452re qu'on appe0312lai;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;511.047;513.942; haut il y avait une0412 chamb;0452;re qu'on appe0312lait le1112 d;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;511.047;513.942;on appe0312lait le1112 dortoir;0413;, BP: c'était plein de0112 lit;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;515.376;518.617;dans, je0132 sais pas moi, une;0412; douzaine0412 peut-êt0453re. B;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;515.376;518.617;sais pas moi, une0412 douzaine;0412; peut-êt0453re. BP: Et euh, il;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;515.376;518.617;, une0412 douzaine0412 peut-êt;0453;re. BP: Et euh, il y avait rar;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;518.617;522.108;vait rare0312ment des lits lib;0452;res là. BP: C/ quand c'était m;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;522.108;524.905;i, qui était le0112 plus jeune;0412; là, BP: quand j/ j'ame0312nai;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;524.905;526.764; j'ame0312nais mon, mon groupe;0413;, BP: quand mes frère0411s ame;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;526.764;528.585;roupe0413, BP: quand mes frère;0411;s ame0312naient leur0412s grou;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;526.764;528.585; frère0411s ame0312naient leur;0412;s groupe0413s. BP: Et aussi da;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;526.764;528.585;ame0312naient leur0412s groupe;0413;s. BP: Et aussi dans ma famill;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;528.585;532.185;. BP: Et aussi dans ma famille;0412; il y a eu, euh, BP: un, un ca;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;532.185;535.751; BP: un, un cas un peu spécial;0413;. BP: J'ai une0412 de1122 mes ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;535.751;538.087; peu spécial0413. BP: J'ai une;0412; de1122 mes tante0413s, qui ét;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;535.751;538.087; J'ai une0412 de1122 mes tante;0413;s, qui était mariée, BP: et qu;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;539.617;541.103;a eu trois enfants. BP: Quatre;0421; enfants, excusez. BP: Et euh,;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;545.079;546.841;t décédé. BP: C'était la soeur;0412; de1122 mon père0413. BP: Son ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;545.079;546.841;t la soeur0412 de1122 mon père;0413;. BP: Son mari est décédé. BP:;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;548.342;549.695; Son mari est décédé. BP: Elle;0412; s'est re1212mariée, BP: avec0;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;549.695;551.625;2 s'est re1212mariée, BP: avec;0412; quelqu'un qui avait quatre042;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;549.695;551.625;412 quelqu'un qui avait quatre;0421; enfants. BP: Donc0412 il y av;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;551.625;554.867;t quatre0421 enfants. BP: Donc;0412; il y avait huit0411 enfants à;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;551.625;554.867;. BP: Donc0412 il y avait huit;0411; enfants à la maison. BP: Mais;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;554.867;558.206;ts à la maison. BP: Mais, elle;0411; est décédée. BP: Alor0412s le;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;558.206;562.674;elle0411 est décédée. BP: Alor;0412;s les quatre0421 enfants sont ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;558.206;562.674;édée. BP: Alor0412s les quatre;0421; enfants sont restés avec0411 ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;558.206;562.674;e0421 enfants sont restés avec;0411; un père0412 qui est pas leur0;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;558.206;562.674;s sont restés avec0411 un père;0412; qui est pas leur0412 père0413;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;558.206;562.674;1 un père0412 qui est pas leur;0412; père0413. BP: Avec0411 une041;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;558.206;562.674;0412 qui est pas leur0412 père;0413;. BP: Avec0411 une0412 mère041;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;562.674;565.635;as leur0412 père0413. BP: Avec;0411; une0412 mère0414, parce0312 q;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;562.674;565.635;412 père0413. BP: Avec0411 une;0412; mère0414, parce0312 qu'il s'e;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;562.674;565.635;413. BP: Avec0411 une0412 mère;0414;, parce0312 qu'il s'est re1212;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;565.635;569.084;é ce1112 monsieur-là, BP: avec;0414;, un aut0452re groupe0412 d'en;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;565.635;569.084;sieur-là, BP: avec0414, un aut;0452;re groupe0412 d'enfants, dont ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;565.635;569.084; avec0414, un aut0452re groupe;0412; d'enfants, dont je0112 connai;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;565.635;569.084;je0112 connais pas le0112 nomb;0453;re. BP: Alor2413s euh, BP: là ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;570.953;573.732;13s euh, BP: là il y avait une;0412; maison où il y avait deux fam;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;570.953;573.732;son où il y avait deux famille;0413;s, BP: qui apparte1322nait à l;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;573.732;576.161; qui apparte1322nait à la mère;0413;, une0412 partie, BP: qui appa;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;573.732;576.161;rte1322nait à la mère0413, une;0412; partie, BP: qui apparte1322na;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;576.161;577.211;P: qui apparte1322nait au père;0412; l'aut0453re, BP: pis l'aut045;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;576.161;577.211;arte1322nait au père0412 l'aut;0453;re, BP: pis l'aut0452re c'étai;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;577.211;578.673;412 l'aut0453re, BP: pis l'aut;0452;re c'était des étrangers, BP: ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;578.673;580.826;était des étrangers, BP: d'une;0412; mère0412 décédée passée. BP: ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;578.673;580.826; étrangers, BP: d'une0412 mère;0412; décédée passée. BP: Et euh, B;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;586.449;590.336; ces enfants-là euh, BP: entre;1422; parenthèse0411s avaient pas d;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;586.449;590.336; euh, BP: entre1422 parenthèse;0411;s avaient pas de0112 chez eux ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;590.336;593.578;13s euh, ils passaient pas mal;0412; d'étés chez nous. BP: Et quan;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;593.578;596.329;: Et quand il est arrivé l'âge;0412; des étude0413s, BP: ils avaie;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;593.578;596.329;est arrivé l'âge0412 des étude;0413;s, BP: ils avaient une0412 tan;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;596.329;600.213;tude0413s, BP: ils avaient une;0412; tante0412 du côté de0112 mon ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;596.329;600.213; BP: ils avaient une0412 tante;0412; du côté de0112 mon père0411 e;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;596.329;600.213;te0412 du côté de0112 mon père;0411; encore0414, qui de1212meurait;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;596.329;600.213;ôté de0112 mon père0411 encore;0414;, qui de1212meurait à Québec04;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;596.329;600.213;14, qui de1212meurait à Québec;0413;. BP: Alor0411s ils passaient ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;600.213;603.415;meurait à Québec0413. BP: Alor;0411;s ils passaient l'hiver0411 à ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;600.213;603.415;lor0411s ils passaient l'hiver;0411; à Québec0414, pour0411 aller ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;600.213;603.415;passaient l'hiver0411 à Québec;0414;, pour0411 aller à l'universit;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;600.213;603.415;l'hiver0411 à Québec0414, pour;0411; aller à l'université, BP: ils;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;606.431;607.944;s pas si ça te0112 dit quelque;0452; chose0413. BP: Et puis euh, B;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;606.431;607.944;a te0112 dit quelque0452 chose;0413;. BP: Et puis euh, BP: alor041;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;609.71;610.454;413. BP: Et puis euh, BP: alor;0412;s c'est ça. BP: C'est un cas u;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;610.454;613.658;P: C'est un cas un peu spécial;0414;, mais ça explique0414, aussi,;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;610.454;613.658; spécial0414, mais ça explique;0414;, aussi, que1132 la maison éta;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;610.454;613.658;que1132 la maison était pleine;0413;. BP: Parce0312 que1422 les Nn;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;613.658;615.778; pleine0413. BP: Parce0312 que;1422; les Nnom avaient aussi des am;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;619.178;621.892;ui. BP: Et, il y avait toujour;0412;s quelque0452 chose0412 sur041;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;619.178;621.892;l y avait toujour0412s quelque;0452; chose0412 sur0412 la tab0453l;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;619.178;621.892;toujour0412s quelque0452 chose;0412; sur0412 la tab0453le. BP: Ma ;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;619.178;621.892;412s quelque0452 chose0412 sur;0412; la tab0453le. BP: Ma mère0411;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;619.178;621.892;e0452 chose0412 sur0412 la tab;0453;le. BP: Ma mère0411 était touj;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;621.892;623.632;0412 la tab0453le. BP: Ma mère;0411; était toujour0412s dans la cu;CQEBP1;CQE;Formal interview
cqebp1gg.TextGrid;621.892;623.632; BP: Ma mère0411 était toujour;0412;s dans la cuisine0413, BP: et ;CQEBP1;CQE;Formal interview
